id,type,district,lon,lat,level
N_1105,junction,บางพลัด,100.51689,13.81085,-1
N_1106,junction,บางขุนเทียน,100.41808,13.52489,-1
N_1107,junction,บางขุนเทียน,100.41746,13.53005,-1
N_1108,junction,บางแค,100.39938,13.72324,-1
N_1109,junction,บางแค,100.40195,13.71578,-1
N_111,junction,ภาษีเจริญ,100.42093,13.7445,-1
N_1110,junction,ทวีวัฒนา,100.37063,13.76464,-1
N_1111,junction,ทวีวัฒนา,100.37072,13.76347,-1
N_1112,junction,บางขุนเทียน,100.43192,13.57275,-1
N_1113,junction,บางขุนเทียน,100.42059,13.57774,-1
N_1114,junction,หนองแขม,100.36926,13.68067,-1
N_1115,junction,จอมทอง,100.47639,13.71117,-1
N_1116,junction,จอมทอง,100.48257,13.69458,-1
N_1117,junction,ภาษีเจริญ,100.44371,13.73772,-1
N_1118,junction,ภาษีเจริญ,100.44402,13.74047,-1
N_1119,junction,ภาษีเจริญ,100.4248,13.73211,-1
N_112,junction,ภาษีเจริญ,100.42285,13.74386,-1
N_1120,junction,ภาษีเจริญ,100.46175,13.73813,-1
N_1121,junction,ตลิ่งชัน,100.43389,13.77313,-1
N_1122,junction,ตลิ่งชัน,100.43385,13.77516,-1
N_1123,junction,บางแค,100.36484,13.72621,-1
N_1124,junction,ธนบุรี,100.47307,13.72252,-1
N_1125,junction,ภาษีเจริญ,100.42677,13.69396,-1
N_1126,junction,ภาษีเจริญ,100.44727,13.70647,-1
N_1127,junction,บางขุนเทียน,100.48049,13.60906,-1
N_1128,junction,บางขุนเทียน,100.47732,13.61052,-1
N_1129,junction,บางขุนเทียน,100.41433,13.65321,-1
N_113,junction,บางกะปิ,100.61788,13.76158,-1
N_1130,junction,บางขุนเทียน,100.44854,13.67443,-1
N_1131,junction,หนองแขม,100.3817,13.67913,-1
N_1132,junction,หนองแขม,100.38373,13.6797,-1
N_1133,junction,ภาษีเจริญ,100.43087,13.69631,-1
N_1134,junction,ภาษีเจริญ,100.43241,13.70258,-1
N_1135,junction,ธนบุรี,100.49856,13.70497,-1
N_1136,junction,ธนบุรี,100.4862,13.73165,-1
N_1137,junction,คลองสาน,100.49661,13.73195,-1
N_1138,junction,คลองสาน,100.49623,13.73115,-1
N_1139,junction,บางขุนเทียน,100.43135,13.60269,-1
N_114,junction,บางกะปิ,100.61864,13.7597,-1
N_1140,junction,บางขุนเทียน,100.45228,13.60819,-1
N_1141,junction,บางขุนเทียน,100.45153,13.51297,-1
N_1142,junction,บางขุนเทียน,100.40665,13.50856,-1
N_1143,junction,บางขุนเทียน,100.46419,13.61376,-1
N_1144,junction,บางขุนเทียน,100.46437,13.61212,-1
N_1145,junction,จอมทอง,100.46553,13.703,-1
N_1146,junction,บางนา,100.58876,13.68302,-1
N_1147,junction,บางนา,100.61052,13.68421,-1
N_1148,junction,ภาษีเจริญ,100.44794,13.70617,-1
N_1149,junction,ภาษีเจริญ,100.45099,13.71108,-1
N_115,junction,ทุ่งครุ,100.49632,13.65613,-1
N_1150,junction,คลองเตย,100.58256,13.70974,-1
N_1151,junction,คลองเตย,100.58089,13.7223,-1
N_1152,junction,หนองแขม,100.37429,13.68141,-1
N_1153,junction,หนองแขม,100.3746,13.68077,-1
N_1154,junction,สวนหลวง,100.63865,13.70705,-1
N_1155,junction,สวนหลวง,100.63889,13.70584,-1
N_1156,junction,บางพลัด,100.51647,13.80033,-1
N_1157,junction,บางพลัด,100.50453,13.8035,-1
N_1158,junction,พระโขนง,100.59351,13.68181,-1
N_1159,junction,พระโขนง,100.60432,13.68576,-1
N_116,junction,ทุ่งครุ,100.50233,13.65252,-1
N_1160,junction,บางกอกน้อย,100.48244,13.75941,-1
N_1161,junction,บางกอกน้อย,100.48429,13.74681,-1
N_1162,junction,บางแค,100.42658,13.70109,-1
N_1163,junction,ทวีวัฒนา,100.36776,13.78381,-1
N_1164,junction,ทวีวัฒนา,100.36707,13.78567,-1
N_1165,junction,คันนายาว,100.69752,13.79932,-1
N_1166,junction,คันนายาว,100.6838,13.81774,-1
N_1167,junction,หนองแขม,100.37638,13.68208,-1
N_1168,junction,ตลิ่งชัน,100.42531,13.77788,-1
N_1169,junction,หนองจอก,100.9031,13.77839,-1
N_117,junction,หนองจอก,100.84572,13.80774,-1
N_1170,junction,หนองจอก,100.89457,13.77731,-1
N_1171,junction,สวนหลวง,100.6256,13.73531,-1
N_1172,junction,สวนหลวง,100.60578,13.72109,-1
N_1173,junction,ประเวศ,100.66387,13.72136,-1
N_1174,junction,ประเวศ,100.66527,13.73738,-1
N_1175,junction,สะพานสูง,100.66339,13.74017,-1
N_1176,junction,สะพานสูง,100.66527,13.7374,-1
N_1177,junction,บางแค,100.39044,13.67585,-1
N_1178,junction,บางแค,100.39465,13.67741,-1
N_1179,junction,บางกะปิ,100.66468,13.77528,-1
N_118,junction,หนองจอก,100.84309,13.81543,-1
N_1180,junction,สะพานสูง,100.67002,13.77828,-1
N_1181,junction,สะพานสูง,100.67701,13.76733,-1
N_1182,junction,บางกอกใหญ่,100.48952,13.73983,-1
N_1183,junction,บางกอกใหญ่,100.48435,13.74681,-1
N_1184,junction,ธนบุรี,100.48938,13.73708,-1
N_1185,junction,ธนบุรี,100.49131,13.73751,-1
N_1186,junction,บางเขน,100.62611,13.85591,-1
N_1187,junction,คลองเตย,100.55173,13.73387,-1
N_1188,junction,คลองเตย,100.55985,13.73377,-1
N_1189,junction,พระโขนง,100.62235,13.70501,-1
N_119,junction,บางกะปิ,100.62756,13.76274,-1
N_1190,junction,พระโขนง,100.628,13.68594,-1
N_1191,junction,สวนหลวง,100.62142,13.71041,-1
N_1192,junction,สวนหลวง,100.62235,13.705,-1
N_1193,junction,ดอนเมือง,100.56776,13.95141,-1
N_1194,junction,ดอนเมือง,100.60571,13.94404,-1
N_1195,junction,สัมพันธวงศ์,100.51571,13.73795,-1
N_1196,junction,สัมพันธวงศ์,100.51232,13.72914,-1
N_1197,junction,บางขุนเทียน,100.46597,13.60098,-1
N_1198,junction,บางขุนเทียน,100.4678,13.60138,-1
N_1199,junction,หนองจอก,100.91921,13.80064,-1
N_12,junction,บางขุนเทียน,100.39979,13.57908,-1
N_120,junction,บางกะปิ,100.63288,13.75268,-1
N_1200,junction,หนองจอก,100.90049,13.79276,-1
N_1201,junction,จอมทอง,100.46278,13.66624,-1
